total_tasks,task_completion_rate,overdue_task_rate,blocked_task_rate,milestone_completion_rate,high_critical_risks,open_issue_rate,project_progress,delay_level
27,52.495200293829136,35.639626130977895,5.9935590601095985,21.938505145671755,0,89.4445657960249,24.6656907340304,HIGH
64,51.32736334245075,34.18355457605756,13.309595880593358,31.7695284017013,1,97.28052874014244,52.52041921713225,HIGH
19,82.33182761341789,41.893772531769876,26.16256376806404,91.79907630632812,1,46.221223266457216,96.4350324990974,HIGH
5,77.37477170608216,34.10117986681773,12.190401226370641,56.77907637952349,3,86.21689705946713,11.684733289398695,HIGH
58,96.18173348458582,44.16785192339739,16.120243397574566,74.42153669814532,4,64.70893397123277,55.74622711466699,HIGH
8,49.46690084988386,41.38769161925902,1.7935880928404013,83.04961544167776,5,76.8761515914697,39.520460426403545,HIGH
96,93.46509110957662,31.46340982974686,13.201374209356723,80.86811766896483,0,14.598373954795585,29.937414467367077,MEDIUM
79,77.82200709913424,5.589186669138896,5.068603984966389,47.16037488794572,2,14.19501000119342,28.09152376337009,MEDIUM
66,28.90764857683847,4.856285203257826,19.261067143168162,16.66625999839441,5,49.15769305266624,28.24920219863321,HIGH
38,40.81986119282459,34.45970581645968,9.91983639911725,50.53385423839502,2,56.82311898119671,61.47067232724831,HIGH
22,23.32215768814188,14.421521509416579,6.63064618710516,43.37660067318789,2,71.3803129577773,34.13295939382337,HIGH
96,24.247220092174356,31.694728994645683,14.258545274975633,49.587611784004295,2,15.444128769437338,81.49387196475892,HIGH
21,23.187352602708692,14.616643957476178,11.526800228053128,67.30860971296298,0,85.09191513930413,60.40688524977024,MEDIUM
23,62.58112967823448,12.971058623552988,21.634181032014983,77.09115146339633,4,40.58446323646182,63.75369917974159,HIGH
26,97.51629815235151,32.19257598961772,17.614062768059327,55.09857608591513,4,37.43625832943523,87.213825382127,MEDIUM
67,68.35388530210315,43.539113001986166,14.461574519139681,53.55985820846278,3,1.4232595777100343,94.96008404457194,HIGH
48,30.234265832884198,10.321462983008466,4.50265562794705,64.77771118299134,5,78.927424639159,66.74968290112547,MEDIUM
50,54.89112206800993,28.47039957072679,19.15909742704824,11.098070782407683,5,84.57459346867834,79.39330663405444,HIGH
72,90.83212055678231,37.06889309083297,10.906809940392693,12.95564775067724,5,9.884002023956374,36.30393269065445,HIGH
13,34.43262047913374,48.08280897690127,25.398168580515208,58.395618189390035,0,97.04372197234467,10.317605975494686,HIGH
77,57.06539163229968,12.234612277176998,23.918095917873632,26.4416191881367,5,85.75226086757112,26.69229340192345,HIGH
96,51.045944586163465,2.0116396171515727,18.27413125315979,59.67780891785688,0,74.31104495377403,74.6670389467163,MEDIUM
13,91.55268707336502,6.6274469802371,9.082825644507654,28.69588412704141,1,58.56773910051621,60.22069156424566,MEDIUM
64,18.84432105961462,44.08203541540078,1.5324839917253685,81.10145141967767,0,19.642582892104265,16.058607227953644,HIGH
15,52.843222452444294,4.993795433032822,17.68127610124512,63.84643930085569,2,56.93292693019097,60.26278682669093,MEDIUM
19,74.79833081205616,22.13209076873804,19.27882057312103,63.00437876968776,5,61.441328194396974,48.34417156325713,HIGH
5,32.65729999475496,20.358443484214746,8.122296070889787,66.80153739368816,2,50.72929820662711,53.849022328531674,MEDIUM
87,36.96735407246642,43.363048334490514,7.470660062389586,34.77595136318973,4,50.3062280333072,64.46256359520675,HIGH
19,97.95060975920482,47.28485091856877,14.627413229610907,38.72867934706097,4,47.05063290580207,20.497432961952242,HIGH
13,78.43940309346722,33.648809531569846,2.837039290062038,87.58269019341357,2,63.788297539173755,56.16605898844435,MEDIUM
28,27.423595414245582,5.435585142244637,6.954084011886218,37.64803048342593,2,32.00158608438113,55.38795437535782,MEDIUM
18,71.62716878209656,46.377574879499775,6.308757790403458,70.46985115046641,2,15.638772541213076,77.80775131764112,MEDIUM
26,86.7121555970228,30.50616147465659,4.713979734260124,96.10362840057884,3,65.34906297566715,79.93112008725383,MEDIUM
97,34.24448676843288,46.64217727737703,14.15945021830424,87.06137832328314,2,37.07911308481285,34.09207684325878,HIGH
98,41.854021434715506,37.26069678192833,13.491236263815361,48.276812141357176,3,76.26952485525878,5.53889011898011,HIGH
56,14.977668279269304,20.439388734702746,19.373781414040344,22.59372567943273,3,76.7048599378819,6.850564239625938,HIGH
95,28.199178567341065,33.10273130114104,7.677879920928974,84.92965618977522,0,32.18457954190548,80.13739713526219,MEDIUM
46,60.226135107856265,36.95084795335387,23.924238506327534,65.58002542901716,3,85.64034422782288,15.1492847283971,HIGH
36,24.437615195613148,36.142457455278446,28.244824719711538,63.36462402558667,0,78.12279437439011,42.055986451663756,HIGH
95,53.833721373127034,14.007130632895676,18.201145288224748,43.75170659526075,0,5.6114566621397906,37.555733369472556,MEDIUM
73,43.25039460831279,46.18030461826746,3.3309237223507893,22.085626045439213,5,7.398876044560598,97.83198202884253,HIGH
98,47.23996418854566,7.588629377614936,4.512587247001003,36.89700664332457,1,56.18363848925021,46.63481379521291,HIGH
46,61.54598511153954,38.13935803647741,7.821573963018005,57.79247316388711,2,68.95701290805027,18.344418915730465,HIGH
13,88.36527921804087,34.96256571687858,22.171747307619725,96.14801248020679,2,90.510349551367,47.35483531647141,HIGH
32,26.572602606669378,23.416319946826352,13.824110708133233,39.97108882597585,5,97.14386664633476,29.60745304270825,HIGH
82,77.28852520839358,1.1569154040030893,3.57571310749059,46.970105532257136,3,80.60648105022126,80.81921498896891,MEDIUM
72,15.425772161546332,49.482153919436655,11.204230788991136,60.914313415800194,0,95.97882591501738,87.94268411276067,HIGH
46,81.11237532267604,24.60047352412582,17.244464084599738,67.09364597529063,5,7.555257205148635,13.753634449479101,MEDIUM
76,80.25293894194174,26.588121860557763,23.957729305364268,86.16694075341324,0,57.39252412505215,49.50244559312604,MEDIUM
88,99.3654753057649,37.59536745886637,23.013458553840177,48.78520558474972,2,46.57151658183976,89.48879959919569,HIGH
99,23.698478404730054,16.52147213854856,5.450214664900272,61.77013919191714,3,52.77139677190252,70.79568583703464,HIGH
60,90.04572825084267,20.073303421861617,8.814413623441892,66.1320772360268,3,1.8871650163366671,26.396843944687458,MEDIUM
59,23.54454281402204,42.77873159307613,17.531294451923287,79.10009547617834,4,45.77533204377643,68.21317765140158,HIGH
78,93.28208924768923,44.66217677306821,21.447133913765054,61.91704700689338,1,77.29920010885878,24.583696270776972,HIGH
28,19.08068435162457,26.671102494717186,28.334841917015233,13.550732956466746,1,54.007625094443256,95.69275652304555,HIGH
46,88.35004462585049,46.42327510941917,19.74501130181713,28.153128454563436,1,42.428363852950646,30.752404310800056,HIGH
32,79.51108032450846,1.364821991813242,26.32912782554618,94.99479710733655,0,83.41572429836816,40.63582448225669,MEDIUM
61,88.07795090194652,42.70940562334387,6.257530461344843,14.429286272921516,3,39.917820095000955,24.535065429236397,HIGH
53,63.11954746622553,6.232465838213192,29.077313432491597,55.60329982784009,4,72.45183402038826,16.561856496884552,HIGH
31,20.83224925892516,24.455421321333198,18.14545229637407,77.47143312977389,2,41.512786739305504,24.981108818869657,HIGH
16,81.98120918588278,17.992923959336782,7.658536100849939,20.079312287574375,3,1.6145460361656427,41.102767633826346,MEDIUM
58,46.02775131569197,42.874653674686705,10.640432989685037,95.11586053593722,0,43.41488849069221,85.54177494302522,HIGH
43,30.64229533056609,35.060696707834104,19.512979308571357,82.9152481635791,3,1.5850029522993636,96.6022742621454,HIGH
98,68.26236546605682,16.1635466088986,4.222074563968511,32.409830957369905,4,0.9273947238536917,54.2690918579477,MEDIUM
22,72.55631895574288,38.11439202688292,1.8354438087801206,82.21422455373633,5,66.09521902582391,40.31188371529972,HIGH
58,84.09256342182637,20.96195748911052,5.2391244328673725,56.6739713167922,1,74.1966670821738,81.98036908003272,MEDIUM
28,42.856120907641696,46.247724484425625,23.59670344644197,12.698211407512314,1,30.60648173366062,64.40468632021913,HIGH
38,65.97222126198221,1.423909061874784,0.7749009873528867,12.564720138861533,3,3.4222772232821774,87.84267856711429,MEDIUM
57,14.184950504844954,18.851838544943288,17.955224302974948,57.268414015148736,1,10.011524718208953,38.12330860818122,HIGH
33,18.291150911073817,49.40957541254376,3.372317694588838,52.81204329281299,3,85.61404265325024,55.989084071215274,HIGH
22,87.12241049330233,40.471256016513415,0.021648849121675973,52.86191226731112,2,12.81986111616824,67.35555586441367,MEDIUM
51,96.12148191947387,33.42159752410475,2.8919487024373938,54.35215381819532,4,19.628709648425115,25.83455729409853,MEDIUM
21,82.49027330283836,7.129776561838325,19.776297900569954,76.88667139806618,5,40.38385322861357,89.25720273275958,MEDIUM
18,32.48009145528157,12.533535132045575,21.900908200301828,37.09973320049284,5,97.3956744835892,68.49385452363299,HIGH
71,56.52139225561201,49.382146404528186,8.00177620944983,90.95789195488123,2,42.20209522155724,67.81417368945475,MEDIUM
79,76.27692940917757,42.5374210008328,22.43807827815738,81.9794247646086,5,4.801843162026143,23.80013449531353,HIGH
28,11.28895575453267,31.731532526803775,25.061372770690667,31.404639591050657,3,32.25323782243766,59.34823960567828,HIGH
66,87.19124049656956,9.387413274017314,26.085775230152045,97.37017960807779,3,45.21041139416305,25.4094381485387,HIGH
84,33.65241750425956,21.99314986088094,22.348812880956796,68.99144544576103,4,92.38856310945029,37.03918616984145,HIGH
28,32.97559813177935,40.349424955238064,14.620654457511256,59.40107078156203,5,9.650341174015908,86.34036650900264,HIGH
71,33.65770113230197,39.0977134426766,12.795435557281827,12.287259078233081,4,12.62281693114602,26.57688031072429,HIGH
63,84.70701590182131,6.01388720812826,21.380860648091158,21.36693282870655,2,30.703040549579875,46.43559021922469,MEDIUM
15,96.96632964929248,48.583988288314536,5.47837132160919,83.80239587062951,4,19.48779831953974,84.8012175385249,MEDIUM
33,79.83202249932835,9.933856030334647,22.33787395520579,57.301721975835164,1,56.28830035025343,55.403346343929286,MEDIUM
11,82.02339901018189,18.132807515359374,6.912706351360994,95.2447149883638,4,16.675346623712862,20.08123073364136,MEDIUM
92,24.907196440858097,31.71563105990768,18.545527881292436,85.89149135171174,5,15.20510803224262,94.5082388500675,HIGH
83,48.161417001832774,10.10980616451106,1.4673654643573053,97.2231740161845,3,29.64964314533203,90.59087887083078,MEDIUM
58,90.43700451321247,23.400207356334207,4.083596331227042,94.4328997060611,0,7.487048395968399,72.29240058211201,LOW
90,38.04448156645843,46.15260762477684,18.393518014397827,96.33481775234142,0,75.51695660529697,18.32881065949945,HIGH
66,84.01971261518274,38.22964652333222,24.209648290974293,95.58195515015124,1,39.123827059800064,20.147086019650395,HIGH
58,45.18996978720632,9.66856488904852,25.029870797039717,16.347847434635867,2,14.044033655999966,43.13685053385633,HIGH
97,76.56894864688572,47.2170552880754,4.555386052838955,49.90432197464078,5,27.54702997251197,36.10959735529913,HIGH
86,20.55628118556607,15.558029534012435,3.078366317970608,66.56911621883648,3,23.218117401317826,46.63583873501502,HIGH
20,58.71335325287324,30.501784926044728,4.610298217178,89.22041921399061,5,34.13771903159877,30.84976483286433,HIGH
10,44.33515396280564,44.5558373836623,3.385127177886292,51.987311604112016,4,16.845600959839157,72.4272637492903,HIGH
67,78.26135796457248,11.231670723423104,3.0915049661486482,99.78447762026144,4,95.97344368625207,87.18308146627389,MEDIUM
35,88.24251589549249,33.245530536223875,25.101273514687797,96.69199771376668,3,5.66525208805494,14.9930592417038,HIGH
40,85.80924999091559,36.62213171864511,27.141940724478093,67.62388814765303,2,41.964535912110264,84.44814349613085,HIGH
50,17.478402414644876,5.056549129298182,24.179744679975975,31.8469797277493,3,22.13881357840034,46.20786814566482,HIGH
39,19.35689084050974,39.04609636450589,21.255872656672143,60.46036842910688,4,37.58223400013732,54.30184463178648,HIGH
90,44.4328502102875,30.08311543904158,17.710291036562392,81.42399711788445,0,57.56255246319887,16.1599695447036,HIGH
35,42.46307449199993,33.63046970565069,27.11368820156286,47.96463939082264,3,71.82890008711053,8.78716765339615,HIGH
87,80.93227162675602,42.6116516667392,17.20034767614557,57.048885176739546,3,81.31606713326319,64.67124317375348,HIGH
60,70.2161529043862,1.2820285618452443,17.00789992080726,12.172998091182963,2,9.880420038310312,92.46362082029634,MEDIUM
8,75.61516308111015,42.4715041707995,7.605426764172819,83.6531589289833,2,35.23784501372245,96.73091641535314,MEDIUM
40,50.14062904219241,2.3899556415201695,13.74613717923412,99.18781211326016,2,76.86111390116886,20.256250499868365,HIGH
76,79.37280139113561,27.36388580809791,9.656434522726705,46.118878556778455,2,78.09682251175451,21.345511415961273,HIGH
68,87.09817236660608,16.688163337038713,18.492081807159206,76.58733935999878,1,31.65341453901165,34.05434075462315,MEDIUM
97,18.13892362677049,20.303263259278364,18.653991780547653,67.5527503844894,3,20.214911747485687,86.31771983357241,HIGH
67,41.55345142133616,40.294874995115805,26.87340692314428,77.92937617249461,1,32.275977742617826,15.590657241866182,HIGH
79,37.94748262908107,25.30596394100349,19.269232204664934,36.65833240828925,4,53.82543591999121,42.80726707543985,HIGH
94,16.83418153133813,4.6681836584740175,21.349967032217094,92.32275731059889,5,40.46370897606671,30.020154333470142,HIGH
96,40.61475551094485,17.689982576950168,3.9909685227107214,44.67161446307854,5,81.45730858777794,89.30785481524681,HIGH
42,65.20780258856422,48.537263677348044,9.715088903778542,30.234237088473467,0,24.590359291424758,19.726122456897237,HIGH
40,12.372327033462842,11.22343012439011,20.852373089625452,29.70776425362867,1,44.03559017769623,82.09490579006797,HIGH
23,11.117651885087653,12.184010060351518,0.6232186088408542,65.09984629969742,3,41.45258408510859,57.36648462597575,MEDIUM
77,27.301519789614684,9.3029021650198,15.557141657373815,45.9655151251924,4,88.86041410441896,98.01745289396389,HIGH
100,33.53430519705365,39.83986637812711,10.91906766670035,82.15527902335047,3,37.02285018899628,90.50502168329844,HIGH
35,38.81392507726863,17.853708593934936,28.742732784122015,22.10435218326471,5,24.689535644320447,56.13616537303518,HIGH
21,18.695926802538274,45.873972693167104,29.56512663680028,73.7518526078492,4,31.3484781271276,81.68908896668185,HIGH
82,30.50419825918646,17.417139454768794,21.064334581412215,97.88437113066429,1,46.52864357019472,59.55461956171895,HIGH
11,51.421498400662344,21.893547660534434,17.731887870174106,15.819198606794771,1,2.2115182578256176,47.60448584783542,HIGH
88,15.179118891252179,17.380155055458264,26.027314448276684,23.309211028664663,5,35.44122730598803,95.6997536368112,HIGH
40,61.27782637388323,47.36755635460054,21.83281504234157,74.22509695437897,3,43.0830029429628,77.61469360113944,HIGH
22,98.75859346734093,10.760206975713677,13.563351700415895,58.455613052461565,5,30.466106780270664,27.09361317855454,MEDIUM
70,95.16410080077335,7.211653428636583,16.188378404120776,71.3189556659648,2,86.27340719608615,97.23440962218844,MEDIUM
11,74.09023424909985,17.91747569570231,3.590501496483588,97.96184641414288,4,6.362873710522033,44.30258694578806,MEDIUM
25,75.93007033702511,12.439976625063249,18.045764067858652,78.29389027553138,1,83.57394127639985,7.801317734224088,MEDIUM
68,75.580040669106,16.589505631143496,2.824842843297227,46.31997571632459,5,94.90298903387267,41.807858358821456,HIGH
57,44.316163828055224,23.720378107767363,25.417966323337406,26.46906382313145,2,35.51569519744139,72.18998037937494,HIGH
37,54.971364126846964,9.228319026718124,12.042832642929394,30.39761842495248,5,63.300732583976085,37.273416205600725,HIGH
17,57.14805463849831,1.0200380829353817,18.18478280176987,98.38091105328168,0,68.2710084119044,14.071580663388557,MEDIUM
5,96.72397806243289,26.456048344291176,0.1398307815625488,44.627816807953636,0,80.00381730880218,58.967472341058006,MEDIUM
52,87.34227617267541,47.785585065332405,5.654462867188844,65.87851572661194,1,53.521399362663814,97.69856540708658,MEDIUM
17,88.4887385479085,45.630731491249485,17.99154915828294,61.65865105333586,3,70.6367566033997,88.56883472456369,HIGH
27,55.65958547142503,40.71807370297441,13.353193409072233,65.98743523277108,4,88.8233542129631,80.3965101343906,HIGH
20,82.6484351164275,15.583267411229201,8.742928305516,41.414861913568416,1,59.010632722443965,20.90160437317123,MEDIUM
17,54.78859444994011,30.175168497582007,29.920257168976576,92.79992260311322,3,92.86064703649878,57.0581412242216,HIGH
54,80.56563847001047,47.20055502518326,20.06115240330886,15.891722444079473,1,36.56935106320781,27.747878814017547,HIGH
67,26.95061669845027,20.214234680529824,10.749642191519778,92.49494514175584,3,81.09073627263409,91.41846599182264,HIGH
95,77.91503753897248,29.556660763465004,25.433224779332534,18.185812679798403,5,32.055306368967166,55.097061384355165,HIGH
78,73.19853170121692,26.08364090106819,22.707704129751278,67.88786558869398,2,32.031642001476634,47.55093416224903,MEDIUM
30,36.36632379131209,31.31696374204725,12.127142571316396,43.936025332026176,3,2.3834150219257166,14.91025768625644,HIGH
76,53.569403997582874,19.440432751885645,14.928438214723919,80.77239676838121,2,77.08427360955804,71.39565710154157,MEDIUM
72,84.81314818372523,9.403945113263967,2.675624930959899,90.28832840079282,5,90.02763448005535,56.56476800493212,MEDIUM
87,38.22882679502021,2.397801553566803,0.8388930664675387,97.00913799751649,3,18.823901080910566,96.59777563875578,MEDIUM
11,84.13715157125505,34.20826862517938,13.014121891231854,55.75373461215644,1,50.874558367448984,69.70767178701159,MEDIUM
10,91.95958911854315,4.932536727649622,28.49892903544874,90.31204692975463,5,32.03105261397621,72.83328450726555,MEDIUM
68,28.606324727856215,32.02105708905199,0.467781285621347,92.98777047048497,1,90.03206989868694,16.051447412443625,HIGH
42,10.42649061527566,12.0193692518749,24.40913243187479,84.81736346906098,1,98.70854943239374,83.52436007332297,HIGH
52,92.58253258020325,20.09793670652687,4.6778697837150265,63.88764725741434,4,66.8532805578301,88.78475504075654,MEDIUM
59,71.23561472705435,35.50862143328166,27.062634369624497,37.876532364181166,5,73.66335683594359,30.898418976920265,HIGH
93,10.920466016455457,41.177746062591616,11.313952865768972,85.83708205146209,1,81.67246414663295,51.380566686953756,HIGH
81,10.938673663052452,34.62615698407161,1.2539804792408094,79.04139474348379,1,66.29630304090631,26.182586190848152,HIGH
86,20.29423378687393,7.946191691688126,23.735701401949704,15.985028345154744,4,32.737856482987645,94.63279683372996,HIGH
37,95.97854838730025,35.75116877653424,20.850576996401966,35.632610606129525,2,28.470482569566435,59.16029170038121,HIGH
18,78.48903582055914,19.745312192617902,26.567989040321088,28.19134969650817,0,55.474998687546176,52.30688541438338,HIGH
21,56.64030022621349,1.7847591895449821,14.364593649508928,20.026596341863694,0,83.30947338645447,22.52544118421347,HIGH
93,82.57682022501552,12.087592272441322,18.45962480550302,49.42977053263164,1,44.20238181725254,78.067023634165,MEDIUM
89,94.0254032263587,38.33950906042293,5.669082723978729,28.93882218928571,2,4.375789738298463,6.350058318048673,HIGH
24,40.72127429659575,47.52071993455371,27.655193248881922,41.51054957198491,1,90.15628147433338,10.360675172318713,HIGH
53,23.77877656529781,14.590279946325197,1.9094814118524484,26.556684571871358,1,33.58886290938572,73.51220288643837,MEDIUM
8,88.42035814857293,3.46914412208732,7.373283639921258,57.57009421216389,4,16.10979970050115,56.976718951737666,LOW
45,15.104181468657565,34.23814142686551,12.29772504822477,58.08463895001682,4,72.04824624204281,73.78753944200317,HIGH
46,43.333493198891745,7.174323835044954,3.113777939449982,31.029576812171523,3,0.3420953174767316,10.549666526184048,HIGH
54,79.18258898724564,5.982104635612295,6.735542214403207,66.54579336321032,4,54.55825334334672,6.880369086876128,MEDIUM
65,94.34898429687522,32.239507655074725,8.474053521218147,65.44441822773994,3,91.02410804336473,27.578559591425286,HIGH
67,65.1347651519165,17.25731267784949,29.639324390150062,50.94858529509318,1,45.422319722514345,88.54720956990747,HIGH
33,22.99666610224333,31.854660708821765,5.2305947906612635,97.0633005720426,2,88.19374901079881,39.9674190975765,HIGH
7,48.85629283257233,14.992883110040339,1.2766466572728885,46.93343053729626,4,85.16836481316805,98.81148996362046,HIGH
21,85.61218132365488,17.647068652548235,28.256432802779756,47.90265895073086,3,46.05815390754437,47.9696219203608,HIGH
54,51.71654390335399,16.890066611025844,19.961202755320755,21.980321072769858,4,20.591508035367067,25.611134489596164,HIGH
29,61.15479340787361,47.40025023877849,21.87920398846104,80.57132017388092,2,90.03543292237515,57.07952403971311,HIGH
57,43.7334974703193,15.344949146178987,11.78488682389218,52.32092052533117,4,65.22374410355076,33.530426069678555,HIGH
84,47.09060620203401,9.970487362585267,10.130494583776533,90.09321886379078,5,38.429050100685636,54.16258153333859,MEDIUM
28,94.88793522021346,1.1917697988337306,6.193598446094394,61.06536150000556,1,27.33199818702977,75.86731146767636,LOW
77,79.23160272856809,32.06190705369282,17.252074282286816,82.07531227024553,1,41.12897315359911,49.515077533881026,HIGH
99,21.749957566230172,46.56262341390735,9.486438097884811,93.97181956995529,4,53.05881107994737,64.66813387879785,HIGH
9,70.85704675865034,39.3481128161248,2.572501753598316,10.780181458707604,0,33.15086353764006,13.544962404392049,MEDIUM
50,28.270636326987947,7.530146821572103,6.390355670652203,85.66106621877907,2,62.32316859755337,34.97250311395234,MEDIUM
62,52.75785990413926,35.180160841054466,8.692231469580637,19.13495400704617,4,15.981240496648141,88.65332640291456,HIGH
25,47.366728266027884,26.61525901788156,18.548666777390217,24.245237935705227,4,62.868249021148436,71.48694834421416,HIGH
40,72.09673409402015,45.182580593746074,29.28374181241403,69.74821809743466,1,90.91848242648236,14.221548712171494,HIGH
10,22.20388665214823,19.047457155888186,11.381092625159035,25.341216169613812,0,58.617537236304194,98.83843993921138,HIGH
51,93.78479629519795,29.24456021633381,5.45500996276738,90.45892388960048,3,94.66040780526528,58.84438557672305,MEDIUM
48,98.9033768896084,44.32453526927835,2.066699753083766,22.144906045219294,2,67.73731588841657,92.09258067757763,MEDIUM
19,99.36071220154015,39.548376932894584,20.067115991666572,96.54175994604861,2,29.234946304118758,80.31427733698762,MEDIUM
15,41.924066500761576,49.178545847280944,14.84249689041574,65.96759751583853,4,41.773866110817934,21.060715054687243,HIGH
37,27.282083229780575,14.01229202078148,15.612948217454521,92.4332550325244,3,31.856755097073798,20.85378233299442,HIGH
88,31.49235355143502,15.331805967954315,13.467932044600081,48.96547049564573,0,27.28365492075504,99.53418617827953,MEDIUM
89,51.22787713517954,4.0122093010391495,16.538223407724605,21.758487064269197,4,1.0677879561791226,59.49699727315571,MEDIUM
43,44.26040036952358,45.226741012230875,11.40050799885328,13.23848420810658,5,27.028368932646572,40.63848604921487,HIGH
51,82.28314277628496,42.68133304776738,23.523610627170104,46.64755332213079,2,13.234013276477341,37.892714055747724,HIGH
38,59.71443844855807,24.441520974651397,8.00017589702594,92.20216155416279,5,8.47953021934268,68.29114643311098,MEDIUM
45,87.53312234424959,44.790957165332614,0.6902237558562474,21.567324642541987,0,24.29610272825854,21.825185682415125,MEDIUM
13,23.860551502345444,40.07285283392121,23.366300334197373,87.73213592758059,0,72.31071145344318,74.96783488738308,HIGH
48,88.31436359734855,30.873033430569908,4.687313716729338,66.35137406668059,3,63.10029169425475,36.43556058170277,HIGH
90,19.524946400008098,6.098919755282406,21.124428914200127,27.956917901487607,5,92.65619298901827,22.629606751440974,HIGH
96,95.6252729016746,0.1920567575728005,23.747781891882642,30.976817227301847,0,71.69791763977106,41.755590144086405,HIGH
85,57.640013302396774,23.802205479722815,5.918992618077461,98.9136620951968,4,70.62739818250006,49.574993270382514,HIGH
98,70.85434007095608,43.25041132453789,1.8379903083703653,26.64350625636127,0,7.955829930194391,97.54808380293434,MEDIUM
38,22.95034944292827,27.09992176869291,29.18171149254119,72.99703181654905,5,76.16665219946186,22.878858989250396,HIGH
46,78.065761694895,11.38577728063746,11.840039186618531,85.24363639434976,2,60.1553964706376,53.13217309010418,MEDIUM
41,29.643240484499163,12.547489935334239,10.342771351809013,31.669362468641815,0,65.48421672773068,96.97320904534642,HIGH
37,35.33042235588087,8.063208335881434,1.8485871842763513,54.453074343354196,5,6.040397748235893,76.78676178814347,MEDIUM
60,17.195645054155225,38.22169039347756,21.483291338219942,11.079904943295483,5,67.45011217015362,35.247814550050855,HIGH
51,72.82683798147195,30.275342866106158,28.7788830099729,61.22810157849906,5,83.97251763870118,47.824760332857736,HIGH
100,82.9868833217054,18.522169627135593,9.007415271568107,54.017871157919764,4,99.90974273157816,23.077079852451416,HIGH
80,25.34976455452258,34.54323088858089,12.291971921535911,89.19771866163327,2,92.34460204560432,85.41575256582533,HIGH
56,51.72614722089029,44.95447854116282,13.565292243514547,22.787460136468166,3,41.95971634211697,7.325582936177897,HIGH
22,80.94387746233579,19.07286755359252,26.107515163464775,23.444553508964496,2,1.39501648722683,80.18063513676417,MEDIUM
89,91.4826078381404,7.551932555786206,28.38128801820642,29.529440839112986,0,39.12916442177312,19.240483609844425,MEDIUM
48,27.79808358811781,24.866121780958732,4.74949016500759,84.68003478622151,4,27.76695953886158,23.0448756085396,HIGH
82,75.13562839420378,21.64281213101281,28.419926729410236,24.38385847107166,5,5.976041669673771,96.33674457722226,HIGH
13,95.76552844863701,35.30120532091716,18.23452955990773,22.73300156864313,4,94.33379880654185,81.34409439234707,HIGH
58,54.145618536823115,47.842835749688625,18.945258146212037,40.47224578813696,2,68.4057568151356,45.7547560192983,HIGH
20,63.92042377329265,26.481836021653233,10.232917232384551,43.60192248702932,5,86.4097536564868,40.10891630281604,HIGH
65,15.681249287678897,22.353910420093133,12.5100173606224,28.85103899994423,2,68.82817762601252,91.46388175210363,HIGH
45,67.04842852366276,45.09199893941278,14.285630461604775,35.24782091341628,2,57.721979762478185,36.45076842115303,HIGH
29,91.16702311815288,48.273695007649344,23.447853691730288,61.50474643261888,1,70.810488308098,62.89177605894728,HIGH
36,53.972912808484,23.487627092956398,0.5819187268897974,55.986441964399326,0,38.414334319675206,19.09376859100658,MEDIUM
46,17.31769016110301,24.54702387105273,18.07799329618302,90.18195156189043,5,26.60073195913839,47.70106786496761,HIGH
29,81.21534212898545,13.81051827665702,4.292500770937454,86.29955045877647,0,47.3746934880209,26.21666528390074,MEDIUM
5,39.44929400127522,41.24183901423682,14.47659363490594,23.150817681339266,2,95.66676267984187,51.04628286214198,HIGH
45,64.42939221478413,26.815508380553993,24.724093260778915,68.12574198050464,4,60.5081410112697,33.08385964240798,HIGH
12,76.19453929088601,9.747154088132898,23.965454959302228,35.421063246878845,3,42.29913257110572,82.76572079216388,HIGH
6,36.83593119300089,10.212001258157045,8.883101200748316,12.593911131077606,5,76.23736293719949,12.477418854981709,HIGH
64,79.82172140391614,49.648987556850436,13.400552859728753,44.38175111989522,1,59.38450652669316,77.05384887634415,HIGH
18,94.32126816078785,22.79716181604171,5.933420666969581,64.58882243037235,2,16.290109296500933,17.210889873402955,MEDIUM
7,21.152344828233964,43.38688490038292,16.577253671832718,43.19397950736996,2,83.18043404854927,40.62775941388366,HIGH
8,66.6001304915798,32.316415877597116,11.866130943148976,39.394941890071216,0,64.36209774234065,35.78134532074334,HIGH
77,13.544332604805863,25.58541858787059,21.683300148830615,74.22977106174832,3,6.387790238074009,11.44999208518554,HIGH
24,19.202789567785356,8.169086627707923,21.415613793212234,18.267346530551915,2,97.23194342634159,37.125014682934264,HIGH
57,40.921578910772226,3.478826393356804,12.016796293507078,15.593540722289234,3,64.18187081048539,42.61906598497724,HIGH
24,59.32877677720886,4.4736861491069755,6.217637087814095,24.31544110456424,2,22.73961546962363,10.368846962243794,MEDIUM
92,60.19161203637918,2.6241550754392717,25.286795429279156,30.296788238602808,0,4.217587574572034,77.06013554411557,MEDIUM
24,95.89789180713505,6.883655674973083,9.583770481411422,44.877273947273764,5,67.02630027816353,6.8292944764603565,MEDIUM
42,54.3004537531449,33.48210368854633,20.91374235189081,59.50279732135339,0,20.012440226725236,8.420530854459681,HIGH
34,62.44652669304501,0.3576186855813568,21.054726335546544,62.34248943141271,2,50.91486342145425,83.7584842785971,MEDIUM
55,29.150049788527387,26.81149915134532,27.456019884574363,76.98285040297557,2,26.564672258692024,40.558555152517286,HIGH
54,24.38769895683237,10.079295841668346,18.228555378976065,40.10371668353318,2,89.7928128096028,42.30008185893988,HIGH
