total_tasks,task_completion_rate,overdue_task_rate,blocked_task_rate,milestone_completion_rate,open_risk_rate,high_critical_risks,open_issue_rate,project_progress,risk_level
5,52.40873274193388,1.6342312594813446,8.742690902285513,85.92218080914786,67.87397242014237,5,35.725050170763005,59.33973929520262,MEDIUM
10,24.869940730625206,15.488369513355844,2.9991392878313885,99.668398219777,8.23457910730292,0,61.436334252516254,83.03582919867601,HIGH
29,81.05884153615008,44.85280677335864,24.72572766098703,54.132408050287225,26.73302933079761,2,61.5435084975137,54.978311857655,HIGH
83,35.60003692265927,3.247125991559235,18.185031977086236,33.39839998010891,64.34640271669265,5,51.4891453803481,52.15947466057494,CRITICAL
33,72.0128824974055,1.6016868477290391,25.564692990181804,69.85077183434804,69.49087714602075,3,35.87519224860115,53.343208500056576,HIGH
42,68.81404745213067,40.73190107982383,12.539087937839149,93.74473870665771,79.42575066134235,2,66.62553647652987,25.001992083078036,CRITICAL
64,23.38488260873493,7.760953916906432,2.383593781012613,62.89147860380073,11.771813890099503,0,99.82257220813646,16.980425560370442,HIGH
97,16.60979401635209,38.51833542165466,20.631774213899014,62.13432745287466,71.86404800534007,3,40.98805645303316,93.33796066201884,CRITICAL
90,94.83208574688182,27.606011826314198,17.630123936208932,94.36925786599494,20.97718782394352,3,65.61816635268639,39.59988661013871,HIGH
55,27.233974345458353,3.3027675185025416,0.9413853677633433,86.77608245854425,25.21819575843145,1,81.25188089729616,49.03287494585884,HIGH
55,80.535230441561,43.12872004642322,13.48836737861557,83.42030740843516,74.52812564871991,5,42.23483998954654,34.90489595395465,CRITICAL
77,88.13204767545291,9.198094162135828,26.075224753440917,24.7761211237763,25.060037833303983,0,48.689420428515184,98.8950399442229,HIGH
23,13.782292824832508,7.017049282797938,15.383532331270388,54.582188249644894,27.786230971892845,1,72.07843898274967,44.697668430601524,HIGH
6,66.83841655005125,35.56826090178005,24.00625875924757,43.572150322393945,0.2737306837717002,3,77.15680288100543,97.08103807719279,CRITICAL
30,28.995558569599133,16.625895977152773,19.759969232478905,76.28909175816716,50.498113984946926,4,39.06901917575774,55.22984027411752,CRITICAL
80,65.12174079859287,30.611225290842732,13.04812984981652,95.48352461915013,80.02794462399574,3,96.41425216131448,61.14263897371815,CRITICAL
42,58.49130272650056,37.78867887572809,1.3354097942603382,39.93448660978928,40.73362990418096,5,96.50857507574429,10.965854302638528,CRITICAL
58,93.61435667960998,45.70526029332273,18.2628137406478,30.78507127670985,31.51795479267997,4,22.289954460614425,30.14654791747657,HIGH
88,86.69482509407358,40.83681338633333,20.052966826643146,62.16073515171388,39.48125784498894,0,53.074281833485394,8.851693913870214,HIGH
62,31.50819715655011,0.11252069101138074,1.4329127129847063,16.84951411347989,80.3283812654277,4,81.4424677934452,56.921863327116554,CRITICAL
58,11.47090632585931,43.4272963377078,21.98250281690725,79.01013238431341,78.79938357040592,4,66.33141938686049,52.18038207994771,CRITICAL
79,29.207309842617065,33.06442929519685,8.626714150534898,20.428449339948962,23.483341131828084,3,56.07547143527957,36.21580151347434,CRITICAL
74,69.04922789352489,0.7105677146777623,12.88501450710227,39.58973466020724,24.559631158842553,3,2.0690896358042443,17.338360350227255,HIGH
100,75.79149203924379,8.45113160366459,8.769498841124221,33.13832377941763,16.18614711311053,3,20.409332759053843,20.571193466602367,HIGH
17,78.85834301901409,14.438925426264259,29.93655246697058,72.24017440811738,63.902260414205315,0,98.2813605335121,87.95601018918218,HIGH
5,95.82269766598662,3.2991136531028364,23.110183282440868,78.26031032944285,27.005110655086984,1,11.337075952366204,47.87270137716334,MEDIUM
20,55.04167667731628,41.759565017945135,16.03775660663036,55.9701637997387,48.12418719231961,4,27.83005668632462,12.910469612811577,CRITICAL
16,41.79161471035978,19.394034075216165,5.679004835777979,95.04466461036229,72.53152431415583,4,80.4375335346327,80.36443440479019,CRITICAL
16,99.29106806001788,8.114606568892647,10.263035631255764,56.98780375249397,68.9529802909562,1,47.86903559499497,92.84781982708621,MEDIUM
85,41.62443252415224,17.009038796091907,11.678346274643832,78.1080684730123,10.356938695367447,4,77.58621708438503,43.23364224414675,CRITICAL
26,27.112931802099624,31.8744616521236,23.20390140705283,77.29609089167359,6.690056604249217,5,22.675119962179036,67.41744308703124,CRITICAL
68,60.17119891476266,22.892659301785972,9.666420141427377,43.198372333647136,89.99705317762839,0,45.29094188517371,5.353565359407904,HIGH
50,11.540919683051222,33.22901201766731,11.176121826928144,40.4853053197118,74.97326719576054,0,96.95837297675772,86.89065042160989,CRITICAL
15,22.067165716528997,4.79886777499634,15.615425384360314,78.95126358035542,59.288550269432584,3,49.43454083322365,99.63288946004535,CRITICAL
97,78.54255877929404,5.987652251476994,24.324879132020495,80.75316000856759,63.80802938123562,1,31.2058177121591,83.10563471493018,MEDIUM
42,13.504491055601255,5.3287122603181745,28.171458385930606,69.83412993525728,99.84031031796296,5,25.828140091667585,41.060210279611276,CRITICAL
24,35.26012741472354,42.486849953245304,29.43930791491208,97.76166005273616,36.378523763352376,3,30.838513179591587,33.48291288057516,CRITICAL
7,12.353300439662096,14.257760840562671,5.543284426286885,18.376862542744277,13.742472925342852,4,60.2906410392716,85.89913971358276,HIGH
51,20.2036763620686,48.73195449419313,23.039963394504447,38.64805549350943,12.372696535750439,4,21.231046752801674,81.03530084706613,CRITICAL
34,14.417083448814898,15.574426144908065,22.819032345013703,77.9356568211136,91.29732091669185,0,81.15771018923363,57.14896756295028,CRITICAL
78,88.32703755902797,27.303231245728725,27.189582411728814,69.21097387953955,10.043571811412132,3,75.23019308655512,8.870055859012584,CRITICAL
58,18.367073008498366,16.663327540847728,22.232829642009765,22.320247040594218,9.431496969598395,4,0.40094487877837537,89.68322560424225,CRITICAL
10,52.23008061092386,18.056409957255674,16.258932375958025,33.785402508770105,59.08538545642582,4,89.50245216049784,28.51969795518251,CRITICAL
47,25.15418266252896,32.4242878400397,17.07045675084683,88.00229742637754,63.0838877053918,0,47.03156740845581,74.23112219032154,CRITICAL
21,25.243262547310813,47.86457785300002,25.914758894394662,55.87160074318042,98.96468476050383,0,68.14112031681472,88.13191049519828,CRITICAL
78,81.5194911933438,38.81311559745676,5.626498570886136,59.28073936262766,5.937166087123091,1,61.32579570031336,41.90190824333444,HIGH
72,36.343567527712196,6.810525582924703,29.21164481135535,47.03887166058392,57.83316961501743,2,24.90306766061845,86.3332980462084,HIGH
20,73.6213926063491,12.749964240319134,18.157677612679578,10.130737558032761,11.461071972209924,4,19.116493870903273,29.028940131317796,HIGH
21,61.895441164018315,40.72231152684262,17.406123456353818,97.04569272989139,24.87801323268456,5,4.0206195643958775,99.8237729724468,HIGH
100,14.19077907363119,3.6099626437083474,11.841563016093238,96.86979047680057,27.654907077103708,0,57.4574723860753,66.92603468872213,HIGH
96,19.96968965751948,34.81120616710183,12.400675067369711,40.72212881274528,44.70745037822701,1,72.43142101761947,79.63176076641824,CRITICAL
52,39.260045125726606,20.556341997803983,19.785606828078464,71.22830752101402,44.34117724233846,1,85.77562319863704,18.861970600815408,CRITICAL
54,41.78603706449316,43.49755371580161,25.743407595179637,69.6073198456255,48.991333312476804,2,43.74508190820621,28.95057004161516,CRITICAL
60,51.7224258502905,3.0702299555365298,26.66810069241152,15.363308767595793,45.87476143559962,2,20.383987883779664,15.489566167623742,CRITICAL
41,22.662807520554622,13.966403967537012,12.784568615791253,11.239085663788437,78.56952232318619,4,6.529503007594084,48.170760259368144,CRITICAL
43,67.98250131449413,22.467153594242035,20.652927129830676,34.80540145599929,47.68352207802845,3,26.96394932304195,50.63327730412585,CRITICAL
61,91.43258863697801,0.8572886813461078,7.0326290231690605,53.73123090425393,21.88728897757315,4,50.96977102897203,93.72774436135408,MEDIUM
19,34.0908213325727,18.54170394019344,7.644335409233238,18.8951138739518,86.20024074486928,4,79.94613372550694,75.90827832633927,CRITICAL
7,15.667099662453136,47.85770657837712,3.2135745677111514,90.8898102153331,25.209876753173877,1,75.77369209951085,68.50245813638199,HIGH
76,87.02651415186726,28.720683529598507,27.732920169067228,92.96447334040144,62.751933557567504,4,0.3370837487997824,96.0690441121098,HIGH
46,79.16438089361338,38.48432658384456,12.591784797895935,40.71666300394718,48.101925248964974,1,10.846623579128778,34.10211521002406,HIGH
59,32.605094109791686,40.229659628846335,17.585770681381234,66.5962338907706,66.98362815522404,4,56.52156737746448,38.90431299156355,CRITICAL
53,52.466902779159916,9.81343719745318,7.346521837573137,14.122309067857852,33.61479741102505,3,75.89265275088484,55.5861687412543,HIGH
68,30.4819913862205,47.8750897804034,0.49294122078924363,16.86414442425457,56.515896242801325,1,23.130443253170917,87.32239782190538,HIGH
31,52.03745884532025,26.749035714550335,22.158460931316903,19.235364431787037,98.97745920414273,4,44.12811750056667,17.89351832843985,CRITICAL
99,29.30803663777069,18.54384917648739,1.0984759605951322,11.05280453442268,58.74996215785904,0,99.13155829937077,66.08682648032524,CRITICAL
62,90.37924631549119,4.674147941475465,27.70701488182906,65.05966321148067,9.351015691023912,2,79.10995453471203,56.004653170031936,HIGH
85,94.44445430101429,12.060499952797048,14.280373980625724,34.93733509404035,16.70377303458528,5,72.86645919558153,92.99168057735596,HIGH
67,83.53588759379927,10.817927418545736,12.35426989662683,39.7669699714215,8.871018516794182,4,22.932922784098274,59.68910568489615,MEDIUM
5,48.43951435889391,17.447940608357943,10.706990306078058,50.712022558345026,69.59390056453223,0,73.89006994479237,98.1669655783818,HIGH
78,11.922526061958616,13.7628965797069,5.162046884517526,24.125874721108076,73.74750006586623,5,17.939156439793148,83.59135877238019,CRITICAL
30,21.936535064503524,23.042755969343766,19.849838118881063,30.306265918002712,13.45150398574091,0,72.57438444513174,73.78587983098285,HIGH
51,66.44175095925513,44.00831824581795,8.987809233683286,71.80837689983865,15.39294770949865,0,83.3619668343339,20.111542753907695,HIGH
53,10.686051513431687,18.726782141301594,15.990889856613219,71.5995678742356,89.29003880944599,0,8.48273095817682,19.96576089501076,CRITICAL
14,23.836573119124434,5.4219862202623705,6.8777138068573604,83.13395936010052,26.614010120702535,4,71.37223076447646,88.96372056997168,HIGH
72,95.49701892645841,46.60261705207933,26.969251773184038,92.54240790535391,98.44075242433644,3,15.739715716820601,99.73567766290613,CRITICAL
73,69.44649615180809,10.779379290945117,13.471757194001894,25.492151342223487,83.669002946255,3,27.917538818515986,29.721723479008112,CRITICAL
32,93.35918021207522,39.91510561548528,25.06871112138653,27.664268437947733,29.553421866540695,4,46.48683885279862,13.647351064524424,CRITICAL
79,20.38127662013591,34.72588104262163,27.024928194387,30.676404135900146,70.02695764120138,0,56.006484835834556,42.48766989548976,CRITICAL
88,62.25961040050095,36.88061342265619,4.056544315702847,56.61589895323912,53.90253728315165,1,79.894289468547,27.845876524300273,CRITICAL
11,55.75743829643192,30.34506981956605,26.532630415448455,31.73452607177391,55.22773048547497,2,52.50758717772847,13.885970150437434,CRITICAL
38,39.886827464414154,6.808997626643665,5.349301780168388,48.494863615525894,85.02450126253174,1,13.97124290680144,80.05267274341168,HIGH
94,67.26244477960823,25.897753293746046,18.745201403427345,16.42917080216867,72.09198373098259,4,8.0156883133509,77.21326146703234,CRITICAL
63,24.81711716443676,13.815563541930869,25.416776091832254,12.696410663273562,76.54794455433608,0,77.53042553728977,70.63393628075484,CRITICAL
97,12.731266673855792,16.12483045642224,22.726755680635133,82.71749241153543,58.58405387480795,0,68.79564016343804,50.67408845233486,CRITICAL
17,49.5081152061259,44.71471516006862,19.426431515411917,15.152281976282003,63.08460291361193,4,2.5841263824890603,19.228648907678394,CRITICAL
50,38.155962333932926,33.60892799316255,23.84068695774503,55.36180830079788,28.98617964426378,2,26.080406575854454,13.078841729824587,CRITICAL
23,64.03134621778815,28.819250516598427,14.303350140269949,54.20252596586938,91.02535975574486,0,15.057724845204469,83.31391723831536,HIGH
41,55.12738791070093,39.41549287828052,9.42340904014824,52.198694896954926,50.71436869702482,3,2.6251353652375964,61.92510660470313,HIGH
5,69.58334023889658,44.289638566081535,11.336872133318817,67.30011255095916,8.868855507274521,5,51.589070465474805,55.35334601436605,HIGH
56,43.99490550659697,6.147116510496203,12.389171976433632,81.79301183109607,51.1682571678197,2,36.956629649791054,9.654801598116835,HIGH
44,83.94203920156664,39.25699538619264,11.259765862584043,13.768583832151428,71.42881083441972,5,46.97692249196523,43.63953098470024,CRITICAL
35,46.91651176057179,42.80128092103034,16.747871218627015,65.62819914487702,78.65232229138986,0,77.23664762407402,78.96831129076534,CRITICAL
72,26.62897848575563,3.225725911822824,8.034320578424717,14.228794154021696,12.241046030261604,3,25.281511869205687,55.21470112208368,HIGH
76,92.37114345756223,36.92531064337929,7.8482346889924415,75.99564971983094,96.21520478795898,5,17.74450730344479,95.10229583826637,HIGH
68,89.24085895553962,12.450766755515092,5.8156861464875735,74.63632597585584,18.768400347472202,5,6.416592299721168,30.440946690824497,MEDIUM
24,70.56998130602949,7.075047752501268,12.00247934886992,71.01127390983402,72.59896112298304,4,57.14204284935151,68.60204188796133,HIGH
98,37.67469358956596,14.879336267185533,0.6212812459579575,89.15015032725016,75.64794549121791,1,36.825651468522445,73.89671195506126,HIGH
72,48.78001376426732,5.20464454203286,28.823209578907825,32.66649348583179,46.196528429868955,0,82.20369174345143,32.70440544797495,CRITICAL
85,45.0892766870594,17.733804116450884,22.508789011910174,78.18922062333725,86.6273454379044,0,18.658908757030346,79.92260647388183,HIGH
97,70.81758158813629,16.996535861294422,20.495501872961665,36.4449790660328,95.92184265365304,5,2.3264100169124946,13.037651662782167,CRITICAL
53,37.69565237318907,39.60468854002194,25.892525529250673,56.16821305315082,95.99717022085333,4,50.52163371166173,92.21488648754908,CRITICAL
33,75.77020659898866,18.41858969682581,16.682709685878343,55.087284793609534,17.845462881338314,2,33.15512293986578,97.38523123975185,MEDIUM
64,64.908571502997,34.8595287880041,20.210333545861534,40.59361065461253,28.969619189819284,5,5.752342934255317,86.03171175480443,CRITICAL
35,28.417588639883185,10.806673470488626,29.091956860955005,84.15438109603309,19.432891777549365,4,25.771709223927218,34.93201191671656,CRITICAL
95,20.996237810885898,36.42255076090947,24.20114974858226,82.535319098799,9.005762707125308,5,59.985518794315986,54.990084352439276,CRITICAL
97,89.07368817078752,6.1889400871015745,1.4499100163109202,97.80312342849149,24.10963221886583,0,63.08735957651061,23.8090645283103,MEDIUM
32,22.12362659312416,32.20141169541335,29.983307322647633,13.529003109145528,40.66469285995776,0,72.33608147266553,95.84000619476438,CRITICAL
83,78.52182273149326,24.833319991230347,28.85102935003662,99.22797601700321,9.530779318297744,4,85.83784580766968,78.99676783004575,HIGH
97,87.76142863335211,44.591194766902156,0.32015828300511084,26.63459307538956,82.03488590312693,0,58.609028240103854,36.78590572603149,CRITICAL
58,20.081316303287736,6.395350708662251,17.915899945170374,93.1893831579448,24.43858361869804,3,33.3851959349759,65.49917628444483,HIGH
68,33.74984350527453,14.182459124565467,29.370052277163886,20.773085105666297,72.4777638226277,3,91.66721180310405,88.8167207241097,CRITICAL
92,29.23315886600708,18.395242322140415,23.76247607450021,22.053367120992803,5.794504341670825,2,60.36914070763638,81.80879318491739,CRITICAL
72,67.53596283099105,28.75141027824438,3.2656841440266335,36.30191408340609,23.134950844200052,4,47.73468847792617,84.61619680751662,HIGH
80,22.53642885451694,49.84664447876774,5.841177814588104,83.34517765839297,15.767810450196363,1,60.65683335212214,53.0559959191741,HIGH
14,31.612814743938102,13.750983154472435,10.130840558916848,16.90701617524196,25.514732996953924,0,69.54170819075082,86.44134155973111,HIGH
42,21.70472060718552,26.805251615959374,28.220031726467305,13.856809248495665,36.683596395312215,0,77.8018443227054,37.06172214878069,CRITICAL
68,94.20331005450106,21.43347614831151,28.98863661082057,76.93814295658659,51.93392537063831,0,11.651264687137985,17.23471254497035,HIGH
7,94.4960695787837,47.192397785536414,26.244872731773167,14.984871050887476,88.49373325942621,2,39.05897393661015,89.0312621199012,CRITICAL
16,83.63550743766999,38.13680932941642,11.588523645846204,71.64172858749768,7.267941028161495,5,21.285344734747515,95.51473581547494,HIGH
32,32.862422695565414,17.026670037133744,1.5615621546054637,48.681409923857615,55.02913905933789,3,57.2041504895491,51.11168168117059,CRITICAL
67,48.20262036230175,28.0685430929627,27.07253585962857,65.90607992542739,98.39198777414272,2,29.040082357573016,96.49726058417913,CRITICAL
19,31.789010296468117,44.81802491639954,0.14877046506360903,57.5028892506899,44.743001297297525,1,34.26092810812611,27.555438990177606,HIGH
90,92.14518479649676,36.83290589367035,15.858238742462232,46.67115229480603,21.196074957957457,5,37.4302600432251,73.76644698376228,HIGH
11,19.222726524116972,18.52814124954264,20.73323332383495,11.624875921840847,82.22568634710554,4,36.824282253675534,58.62386904791104,CRITICAL
95,15.835593508897626,14.467480140091633,17.222624834279276,94.14654352828559,71.46527692330146,3,99.18940980378092,60.37541517388716,CRITICAL
26,46.25695599660041,29.89251826188029,17.183621367165944,94.83318542194829,42.07379204528666,4,57.27152586584542,40.707459916249654,CRITICAL
89,36.67705025319305,27.634928614552805,18.13980164218574,64.02796199278318,72.97581484608993,5,76.10843999775926,86.14920540406715,CRITICAL
16,90.02362450211582,14.777375811778398,16.057938065423986,42.956244216376255,38.40988400338367,4,24.82008125404406,36.38361177375381,HIGH
18,36.49667517777236,38.61497510240912,26.62015228932946,61.25333805151675,79.22985551867913,1,95.32884819442306,89.60126935009431,CRITICAL
18,26.64591376130859,39.016748520388234,24.580969338795818,36.49884894674666,14.129222017726873,3,40.421217355068876,58.18563246175395,CRITICAL
12,46.70371939241594,34.98387933632756,29.700679456720174,52.567979499325695,39.79937854427059,0,45.71814966484279,44.68184752294825,CRITICAL
8,67.7742359770763,8.69573121863475,6.47720559898803,60.549369043654465,99.46918765038346,1,51.99937791133752,25.937748074150964,HIGH
90,69.62889912885433,45.39300067789917,19.505687634042303,90.86697098244638,52.020852370949875,5,89.70657628860569,76.91616003708862,CRITICAL
41,84.52122457531468,44.86253982211756,28.80061613190297,89.85544472726032,11.78052796542499,1,90.22485069568683,58.79544457756479,HIGH
60,40.720575695444566,27.462609784523117,25.46915191056044,23.25181332648384,59.05121323697661,2,54.45004230480953,18.928165407805363,CRITICAL
89,33.94346906553778,39.180042427261895,11.47301664343028,44.046649865989146,40.69249453421892,0,92.34614210517309,25.58005002452913,CRITICAL
76,53.37361695458585,21.297690308933248,20.160348601031494,71.71039610658451,14.571755950518694,1,80.72324658073829,34.80099483797822,HIGH
48,98.24267024654402,37.52108891315234,7.557916233682894,27.283681332690083,26.70470580359584,4,14.895203888863918,60.8230651218216,HIGH
44,86.47871848801384,13.59507278578031,26.969817066318257,86.91732304283134,83.252996175902,1,47.841732764492065,26.25479500810002,CRITICAL
5,70.09447043164593,25.694930342677285,18.011773241461732,91.66051186376095,38.928628759536856,0,11.678394551359316,98.06680204353576,MEDIUM
54,55.35093969244719,3.7528369878285006,20.0494514092802,83.28823763929373,33.484098183781306,0,4.791615117597214,11.291131046736139,MEDIUM
72,15.038762726531065,32.414259865599526,2.4031330555009625,66.68758202037239,7.316280050454149,5,32.139278243723155,48.04800565347186,CRITICAL
27,87.66086464120708,26.090385837815518,26.155219580783495,95.44813401921262,64.20732171173017,5,14.364811815544343,74.34775620694683,HIGH
33,67.37525928901151,13.50607537359666,26.871554217175124,49.6584594983052,59.883570880816094,3,16.23122845454662,72.85996008350281,HIGH
62,89.6891963673811,36.30106054366351,22.88899068452782,47.04814926106787,13.002878126734496,1,34.45504830737597,57.769126526067886,HIGH
16,77.12767175227665,24.604705246160986,18.761690592618145,52.67254190932662,38.44731816879664,0,98.19824558568881,58.715030189094165,MEDIUM
82,16.011469954402603,38.88699384910832,0.6820520901558302,94.29170300929493,67.4632419150591,2,6.715809531731132,23.55051017442143,CRITICAL
30,50.847979492620965,4.459342337117228,3.9799701320066827,93.82479599325369,35.78789361932792,1,20.26185717041873,92.00284146738313,MEDIUM
56,19.78419588541501,27.234270769047292,2.3745248759362925,10.957724440414701,84.9545486242405,1,67.80326970045012,12.466485554561618,CRITICAL
25,10.041799799983641,5.631001375195033,22.510130350716313,31.417568283267784,51.32944284345523,5,31.7755938562425,49.43413240534117,CRITICAL
74,61.609208419017335,17.248261114947912,3.6379263975591636,29.642834814444495,7.433603623062767,5,54.51887942606818,34.17433366281445,HIGH
80,14.426578770121907,48.061891708036356,25.93673935058859,39.072039755439064,14.085113155933337,3,29.401650659940103,9.085119384843583,CRITICAL
17,48.80437698055252,14.238031206626017,1.587003671342322,50.65647779733038,68.20487398663604,0,39.83595778822752,55.74727282141781,MEDIUM
23,91.45385139948469,37.04582295974225,14.989749193327803,56.20517093933103,91.51705293852712,0,1.4013520136161528,20.34030903660457,HIGH
16,89.03633351804152,44.71331157558965,17.669792295152842,84.45905042004048,10.233796110947146,1,26.10983663754499,93.40562636032288,MEDIUM
58,25.44576586430356,27.30625358974097,22.036439142319722,54.217526395585445,73.12285280732753,4,43.793100292879714,76.99845329278668,CRITICAL
34,88.72599276921876,26.96799495929084,26.299291874837603,86.32684645337632,17.721660840147546,5,99.5915065098119,43.80039090491765,CRITICAL
48,30.601746078716825,37.513561341778654,28.793021531131593,12.062681424277624,78.56076859147795,4,54.45983612476507,65.48176479135061,CRITICAL
56,71.26707794844722,49.72338457368126,13.607211666924039,73.01003914697472,40.26593406565787,3,23.59499178850093,43.48304539349935,HIGH
23,87.40909517792136,0.7730913777225845,22.936080918219268,43.850514804242984,14.362947705650697,5,84.06806600908955,22.14265246891438,CRITICAL
85,41.43734328083808,33.694151848262976,2.585673852000564,45.40210910951525,87.34507013824219,2,1.483215225701462,36.82984680840431,CRITICAL
62,94.33528862477155,34.33737466667168,12.148040585837915,23.53064660671404,7.286217453209643,5,77.00902069886558,21.550399228271544,CRITICAL
78,22.486967961976887,28.39335180741937,29.067496163411228,77.94667134788187,95.48912125783772,4,59.06327108611129,78.39423462582297,CRITICAL
39,31.169726540867213,31.171849969387523,16.255729188502748,80.50143986348323,86.8077650786685,1,12.687408098709996,92.2656708105644,CRITICAL
47,81.85465889462823,47.56999932421987,20.75379805184233,30.681916025342204,84.17638878694349,3,97.50093349753985,61.831174255098034,CRITICAL
93,32.56941725062214,48.45328081096247,19.45111963078115,36.8323542134777,60.55976326593827,5,60.97299718276086,57.58638243976252,CRITICAL
13,68.25436791450733,14.17829668029374,13.555909758671932,59.1123149221997,45.78854513349383,0,69.528036307419,46.93352798900188,HIGH
50,93.12844280983363,11.764046138225515,16.31906712092161,50.282125362341525,47.760143277040676,4,76.91073043056545,67.38903975294753,HIGH
8,94.05139256568594,22.600320829041316,11.413448850865944,17.019267206766653,61.40242149195155,5,62.781898426780245,97.46895137305235,CRITICAL
68,64.93887355847475,24.623558813510236,16.25930342448884,87.1321388790586,57.45928579220047,3,50.5805496105746,73.26127562912978,HIGH
24,85.33405046960658,6.474375844045083,15.483505854786396,27.653822634008854,99.41919054818487,0,79.05280116446737,55.55336337711003,HIGH
92,57.19480872198132,19.929682703148373,5.587115514801155,66.26801424709313,23.74816266349026,0,69.55016275445163,88.88694377869581,MEDIUM
89,90.52450580970105,18.017863391178523,29.834190843288845,44.28452719369511,61.95391590288052,5,45.66354495971909,8.64000058107259,CRITICAL
91,21.23429309660769,13.979854397388824,16.25310283360791,80.05411727117412,34.263148793936956,2,26.83224398732612,22.342823809027156,HIGH
72,45.3856026490161,29.67974595504515,5.883217410822397,41.77179362164554,81.52265817775385,2,18.568888782189198,28.429355511256727,CRITICAL
22,71.51730297463595,36.96802615227296,25.402293488961263,81.05815839189799,83.0308369296587,1,86.62921334848197,23.483942053372395,CRITICAL
78,94.10826846420194,17.00930349711368,4.932645915611476,17.164625313894696,68.05294894873882,2,18.660179177701654,77.34232974871512,HIGH
97,99.04430273096635,24.165142021290425,27.418615433206643,40.901560671753344,16.767933196297278,4,17.185718866923004,94.87615004902186,HIGH
33,88.1500868686571,11.113521584616986,15.892227576957097,80.35143205359111,37.005188392267165,1,86.04502006726658,94.2600466528961,MEDIUM
18,60.39401668276917,19.560965660673162,10.974126538409127,95.64655190798547,48.96321111838146,2,95.62589778473904,95.20982232512246,HIGH
76,39.19387170230535,30.494192734525132,22.679637034483633,79.57029164738414,28.730475027011327,2,22.420670842828095,23.445156284636532,CRITICAL
85,66.08622640965879,43.887503324235496,26.81601394243021,84.18957182710477,7.4509642469276605,0,91.38803964943986,61.90509938451397,HIGH
26,14.220085203076174,26.077129629636005,21.140583455625578,62.37792634398952,26.91337823379896,0,8.601017176034166,39.60124988084775,HIGH
55,37.68224312319347,16.26229930432513,13.610301935864081,39.40910476806715,32.77661442927806,0,21.659587121704572,21.48341771051631,HIGH
84,89.74889970795871,40.876940794096775,14.275668947661295,86.12878706720505,52.452477885319205,1,79.88037349749362,47.49605172051591,CRITICAL
45,14.121295298972035,47.99001053749427,7.97263271050094,86.19445706510383,69.71259181518765,5,80.23825295947842,31.930486338486848,CRITICAL
16,13.16729709409202,17.692975393431166,13.698989238500381,65.41468871853567,94.79751512228958,0,69.60788711289673,54.75349482092509,CRITICAL
76,15.412809509459569,36.62508906234508,3.94903192470181,53.021243889669975,27.168202669163488,1,23.500993732141097,53.85429848018581,HIGH
76,87.08080551794717,17.415812761408688,4.883685683500451,22.316479117912483,33.08932226703061,3,41.60831053433503,95.77687580751807,HIGH
79,55.57954920378432,39.614779783148315,13.493390129264046,49.79813408224603,29.865017430925878,1,13.821906218463075,72.07965684756338,HIGH
70,40.355679903059105,37.04009387387743,20.079442772182915,58.72145143818494,33.953620294397915,4,42.19646227697685,39.55242731181705,CRITICAL
45,80.8847008208994,42.07881711931818,8.640978674093283,55.182804700737556,30.45417141765737,4,91.04867511887682,96.92526756139767,HIGH
93,48.52965488049945,16.61473886124631,4.08375820500579,86.59118250431999,88.24899944618507,0,15.594313890949996,34.1499208315301,HIGH
86,30.661604946626866,32.36700254619409,6.962686942386959,96.26151912866467,13.112789871283237,0,79.93121022431454,87.50608407073324,HIGH
13,28.75095308200473,16.198829688105643,14.415875680846563,56.960821661116285,63.341784948859456,3,55.554605080302885,22.304158358197796,CRITICAL
17,35.55185315976753,14.218148533672881,15.594270346639727,65.52177112159191,38.58256458225362,4,99.51004215831868,51.60979355638381,HIGH
68,96.67857487895178,34.518032889985676,28.09959371881608,48.07651005991095,89.88687667051093,3,71.93607833196036,32.80347813739502,CRITICAL
57,23.47342168704428,0.31826910739263803,10.988823215506205,56.378261809282726,73.87484588003478,1,91.92411032977277,32.35176011822616,CRITICAL
13,57.324489650573405,40.26923805980654,5.186217361889582,58.90282454114871,81.63560264249234,5,13.372578613775755,84.45217289758459,HIGH
21,28.016298447490712,7.160630404451496,25.235011349278963,10.637585643098323,30.486944782784477,0,5.898449105885861,75.13816267826341,HIGH
16,56.76315361281755,20.768400006886704,14.686135536465972,28.356133062981154,55.274599390615585,2,2.422538796449536,20.680618307432724,CRITICAL
65,46.36228216202048,35.30833463634993,19.954719198352276,25.924704602532575,18.066520169266788,2,48.007957983211746,35.4806418696967,CRITICAL
100,97.59664239501107,28.102065111597824,7.968909476064148,22.209997729225936,15.475493567241527,4,94.21377258948517,35.916252684089145,HIGH
84,18.121065392967566,40.83340010625051,25.646375045877146,76.77112073318358,38.24127830539007,5,55.37997651181291,74.30784430141556,CRITICAL
55,14.778681616810461,43.45151788802911,21.54867264022004,96.43155232730268,64.54203014729356,1,6.332193655644902,70.3108700769507,CRITICAL
30,49.86084782219714,35.85971769999841,6.518097801311681,60.80363555986916,58.25544295208173,1,95.66910031278506,92.97827771142366,HIGH
46,26.361033212609193,7.75958246612849,28.655784033285368,91.86773780981324,21.40984962954713,3,88.15587101220531,95.75748745036836,CRITICAL
98,48.439004808263974,16.347735247480532,25.61602382030563,16.78265860402715,30.319854793155233,4,55.06589274396967,27.463198827111142,CRITICAL
